Time,Va,Vb,Vc ,Ia,Ib,Ic,Va_cap,Vb_cap,Vc_cap,Ia_flt,Ib_flt,Ic_flt
0.265904172,-0.30563,-0.65885,0.96343,1123.6,-1456.5,332.96,13.407,1.647,-16.601,0,0,0
0.265980607,-0.27918,-0.68386,0.96183,1140.7,-1425,284.27,13.1,2.0636,-16.702,0,0,0
0.266057043,-0.24969,-0.70359,0.95355,1154.2,-1393.1,238.93,12.792,2.4754,-16.796,0,0,0
0.266157043,-0.21359,-0.72943,0.94319,1169.6,-1349.9,180.29,12.387,3.0069,-16.91,0,0,0
0.266257043,-0.17723,-0.75407,0.93146,1182.5,-1305.1,122.63,11.98,3.5299,-17.012,0,0,0
0.266357043,-0.1404,-0.77786,0.9185,1192.8,-1259.1,66.268,11.57,4.0442,-17.103,0,0,0
0.266457043,-0.10346,-0.80036,0.90419,1200.7,-1212.3,11.638,11.159,4.5497,-17.184,0,0,0
0.266557043,-0.066621,-0.82139,0.88837,1205.8,-1164.4,-41.464,10.747,5.0462,-17.255,0,0,0
0.266657043,-0.029166,-0.84234,0.87184,1208.8,-1115.3,-93.457,10.334,5.5335,-17.315,0,0,0
0.266737033,3.64E-08,-0.8559,0.85637,1208.8,-1074.7,-134.12,10.004,5.9166,-17.356,0,0,0
0.266737033,3.64E-08,-0.8559,0.85637,1208.8,-1074.7,-134.12,10.004,5.9166,-17.356,0,0,0
0.266837033,0.038329,-0.87483,0.8368,1207.3,-1022.1,-185.25,9.5904,6.387,-17.398,0,0,0
0.266937033,0.073982,-0.89103,0.81741,1203.3,-968.61,-234.7,9.1775,6.8476,-17.431,0,0,0
0.267037033,0.11136,-0.90681,0.79577,1196.2,-913.79,-282.38,8.7653,7.2983,-17.454,0,0,0
0.267137033,0.14818,-0.92133,0.77349,1187,-858.8,-328.24,8.3541,7.7391,-17.468,0,0,0
0.267237033,0.18503,-0.93439,0.74978,1175.5,-803.68,-371.79,7.9443,8.1699,-17.473,0,0,0
0.267337033,0.22121,-0.9459,0.72508,1161.5,-748.07,-413.44,7.5361,8.5906,-17.47,0,0,0
0.267437033,0.25498,-0.95555,0.69879,1144.6,-690.8,-453.8,7.13,9.0011,-17.458,0,0,0
0.267537033,0.28988,-0.96446,0.67197,1125.2,-632.59,-492.65,6.7262,9.4013,-17.438,0,0,0
0.267637033,0.32611,-0.97154,0.64497,1103.6,-574.1,-529.46,6.3252,9.7911,-17.41,0,0,0
0.267737033,0.36145,-0.97638,0.61713,1079.3,-515.05,-564.26,5.9272,10.17,-17.374,0,0,0
0.267806142,0.38521,-0.98161,0.59696,1061,-473.35,-587.61,5.6542,10.426,-17.345,0,0,0
0.267875251,0.40716,-0.98553,0.57513,1041.7,-432.17,-609.57,5.3828,10.678,-17.313,0,0,0
0.267975251,0.44137,-0.98739,0.54516,1012.5,-373.03,-639.5,4.9933,11.032,-17.26,0,0,0
0.268075251,0.47495,-0.98821,0.51433,981.65,-314.46,-667.19,4.6079,11.376,-17.201,0,0,0
0.268175251,0.50815,-0.98777,0.48271,949.43,-256.86,-692.57,4.2265,11.709,-17.135,0,0,0
0.268275251,0.54088,-0.98512,0.45101,916.1,-200.68,-715.42,3.8495,12.032,-17.063,0,0,0
0.268375251,0.57163,-0.98176,0.41833,881.02,-145.63,-735.39,3.477,12.345,-16.985,0,0,0
0.268475251,0.59895,-0.97982,0.38312,843.06,-89.992,-753.07,3.1092,12.648,-16.901,0,0,0
0.268575251,0.62745,-0.97542,0.34809,803.36,-34.571,-768.79,2.7464,12.941,-16.812,0,0,0
0.268675251,0.65517,-0.96836,0.31325,762.21,19.987,-782.19,2.3888,13.224,-16.718,0,0,0
0.268775251,0.68064,-0.95904,0.27838,719.01,74.141,-793.15,2.0365,13.496,-16.619,0,0,0
0.268833131,0.69721,-0.95484,0.25771,693.07,105.79,-798.86,1.8352,13.649,-16.56,0,0,0
0.268891011,0.71274,-0.9494,0.23675,667.13,136.26,-803.39,1.6358,13.799,-16.499,0,0,0
0.268991011,0.7379,-0.93843,0.20057,621.68,187.67,-809.35,1.2958,14.051,-16.391,0,0,0
0.269091011,0.76213,-0.92618,0.16411,575.39,237.59,-812.98,0.96168,14.292,-16.278,0,0,0
0.269191011,0.78552,-0.91268,0.1273,528.64,285.71,-814.35,0.6334,14.525,-16.162,0,0,0
0.269291011,0.80792,-0.89787,0.090258,481.9,331.59,-813.49,0.31105,14.747,-16.043,0,0,0
0.269391011,0.82856,-0.88154,0.053387,435.08,375.15,-810.23,-0.0053889,14.961,-15.92,0,0,0
0.269491011,0.84633,-0.86384,0.01672,386.38,417.98,-804.37,-0.31583,15.166,-15.793,0,0,0
0.26953555,0.8546,-0.85564,-3.27E-07,364.38,436.75,-801.13,-0.45212,15.254,-15.736,0,0,0
0.26953555,0.8546,-0.85564,-3.27E-07,364.38,436.75,-801.13,-0.45212,15.254,-15.736,0,0,0
0.26959656,0.86626,-0.84417,-0.021902,333.75,462.13,-795.88,-0.63682,15.372,-15.657,0,0,0
0.26965757,0.87677,-0.83227,-0.044501,302.98,486.83,-789.81,-0.81918,15.487,-15.577,0,0,0
0.26975757,0.89307,-0.81181,-0.08159,252.34,525.77,-778.11,-1.113,15.669,-15.444,0,0,0
0.26985757,0.90836,-0.78997,-0.11838,201.66,562.76,-764.41,-1.4006,15.841,-15.308,0,0,0
0.26995757,0.92264,-0.76682,-0.15508,151.36,597.48,-748.84,-1.6819,16.006,-15.17,0,0,0
0.27005757,0.93582,-0.74222,-0.19134,101.93,629.63,-731.56,-1.957,16.163,-15.031,0,0,0
0.27015757,0.94702,-0.71667,-0.22702,53.244,659.11,-712.35,-2.226,16.311,-14.889,0,0,0
0.27025757,0.95561,-0.69187,-0.26276,3.5188,687.07,-690.58,-2.4888,16.453,-14.746,0,0,0
0.27035757,0.96389,-0.66555,-0.29859,-46.36,713.37,-667.01,-2.7455,16.586,-14.601,0,0,0
0.27045757,0.97068,-0.63721,-0.33338,-95.797,737.51,-641.72,-2.996,16.712,-14.455,0,0,0
0.27055757,0.97521,-0.60774,-0.36693,-145.26,759.62,-614.35,-3.2405,16.831,-14.308,0,0,0
0.270622914,0.97903,-0.58892,-0.38972,-177.93,773.42,-595.49,-3.3969,16.906,-14.212,0,0,0
0.270688259,0.98168,-0.56978,-0.41204,-209.64,785.69,-576.05,-3.5507,16.977,-14.115,0,0,0
0.270788259,0.9841,-0.53922,-0.44527,-257.45,802.52,-545.07,-3.7813,17.08,-13.966,0,0,0
0.270888259,0.98556,-0.50771,-0.4781,-304.17,816.95,-512.78,-4.0059,17.177,-13.816,0,0,0
0.270988259,0.98584,-0.47531,-0.5104,-349.42,828.86,-479.44,-4.2248,17.268,-13.666,0,0,0
0.271088259,0.98496,-0.44202,-0.54206,-392.78,838.18,-445.4,-4.4382,17.352,-13.515,0,0,0
0.271188259,0.982,-0.40833,-0.57234,-434.37,844.86,-410.49,-4.6461,17.431,-13.363,0,0,0
0.271288259,0.97651,-0.37441,-0.60122,-475.75,849.33,-373.58,-4.8487,17.503,-13.211,0,0,0
0.271388259,0.97048,-0.33979,-0.62999,-516.25,851.71,-335.46,-5.0461,17.571,-13.058,0,0,0
0.271488259,0.96302,-0.30587,-0.65738,-555.41,851.86,-296.45,-5.2384,17.633,-12.906,0,0,0
0.271588259,0.95337,-0.27217,-0.68289,-593.73,849.89,-256.17,-5.4256,17.689,-12.752,0,0,0
0.271651206,0.94838,-0.24982,-0.70016,-617.6,847.9,-230.3,-5.541,17.722,-12.656,0,0,0
0.271714153,0.94201,-0.2251,-0.71682,-640.03,844.39,-204.35,-5.6544,17.753,-12.56,0,0,0
0.271814153,0.93063,-0.18893,-0.74144,-674.1,836.76,-162.66,-5.8309,17.799,-12.406,0,0,0
0.271914153,0.91782,-0.15239,-0.76527,-706.29,826.88,-120.59,-6.0029,17.84,-12.253,0,0,0
0.272014153,0.90371,-0.11555,-0.7882,-736.31,814.85,-78.533,-6.1706,17.876,-12.099,0,0,0
0.272114153,0.88819,-0.078518,-0.8101,-763.88,800.74,-36.856,-6.3342,17.908,-11.945,0,0,0
0.272214153,0.87129,-0.041661,-0.83027,-789.03,784.46,4.5759,-6.4938,17.936,-11.79,0,0,0
0.272314153,0.85338,-0.0051041,-0.84841,-812.77,765.69,47.076,-6.6497,17.96,-11.636,0,0,0
0.272327775,0.85083,6.15E-07,-0.8509,-815.88,762.99,52.895,-6.6707,17.963,-11.614,0,0,0
0.272327775,0.85083,6.15E-07,-0.8509,-815.88,762.99,52.895,-6.6707,17.963,-11.614,0,0,0
0.272427775,0.82966,0.036956,-0.86676,-838.22,742,96.222,-6.8225,17.982,-11.459,0,0,0
0.272527775,0.80842,0.073748,-0.88295,-860.91,720.16,140.76,-6.9708,17.998,-11.304,0,0,0
0.272585713,0.79823,0.094726,-0.89393,-872.98,706.95,166.03,-7.0551,18.005,-11.214,0,0,0
0.27264365,0.78551,0.11613,-0.90239,-882.93,692.06,190.86,-7.1383,18.011,-11.124,0,0,0
0.27274365,0.76326,0.15313,-0.91616,-897.85,664.7,233.16,-7.2796,18.019,-10.968,0,0,0
0.27284365,0.73929,0.18962,-0.9287,-910.37,635.54,274.83,-7.418,18.023,-10.811,0,0,0
0.27294365,0.71378,0.22586,-0.94011,-920.41,604.84,315.57,-7.5538,18.024,-10.654,0,0,0
0.27304365,0.68682,0.26164,-0.95023,-927.85,572.83,355.02,-7.6871,18.022,-10.496,0,0,0
0.27314365,0.65931,0.29686,-0.95859,-932.67,539.42,393.25,-7.8181,18.016,-10.336,0,0,0
0.27324365,0.63168,0.33256,-0.96601,-935.27,504.69,430.58,-7.9469,18.007,-10.176,0,0,0
0.27334365,0.60219,0.36696,-0.9684,-935.21,468.21,467,-8.0738,17.995,-10.015,0,0,0
0.27344365,0.574,0.40105,-0.97159,-932.91,429.75,503.16,-8.1989,17.98,-9.8528,0,0,0
0.27354365,0.54418,0.43365,-0.97724,-928.15,389.51,538.65,-8.3225,17.962,-9.689,0,0,0
0.27364365,0.51283,0.46665,-0.97942,-921.09,348.28,572.82,-8.4446,17.941,-9.5237,0,0,0
0.27374365,0.48016,0.49984,-0.97786,-911.71,306.66,605.05,-8.5654,17.917,-9.3569,0,0,0
0.27384365,0.44702,0.53176,-0.97445,-899.8,264.57,635.22,-8.685,17.89,-9.1883,0,0,0
0.27394365,0.41352,0.56291,-0.97255,-885.61,221.72,663.89,-8.8037,17.86,-9.0179,0,0,0
0.27404365,0.37967,0.59192,-0.96828,-868.54,177.87,690.68,-8.9214,17.827,-8.8453,0,0,0
0.27414365,0.34652,0.61924,-0.96682,-849.06,132.49,716.58,-9.0384,17.792,-8.6706,0,0,0
0.27424365,0.31167,0.64774,-0.95969,-827.24,86.25,740.99,-9.1548,17.753,-8.4936,0,0,0
0.27434365,0.27619,0.67521,-0.95167,-803.25,39.926,763.32,-9.2708,17.711,-8.3141,0,0,0
0.27444365,0.23994,0.70177,-0.94242,-777.17,-6.1474,783.32,-9.3865,17.666,-8.132,0,0,0
0.27454365,0.20361,0.7269,-0.93158,-749.11,-51.833,800.94,-9.5019,17.618,-7.9471,0,0,0
0.27464365,0.16717,0.75153,-0.91951,-719.09,-97.486,816.57,-9.617,17.567,-7.7593,0,0,0
0.27474365,0.13126,0.77386,-0.90662,-686.15,-143.77,829.93,-9.7321,17.512,-7.5684,0,0,0
0.27484365,0.094839,0.79574,-0.89198,-650.85,-190.63,841.47,-9.8471,17.454,-7.3743,0,0,0
0.27494365,0.057827,0.81695,-0.8755,-613.46,-237.36,850.83,-9.9623,17.393,-7.1767,0,0,0
0.27504365,0.020529,0.8369,-0.85828,-574.33,-283.45,857.78,-10.078,17.328,-6.9756,0,0,0
0.275100103,-8.91E-07,0.84708,-0.8478,-551.4,-309.19,860.59,-10.143,17.289,-6.8605,0,0,0
0.275100103,-8.91E-07,0.84708,-0.8478,-551.4,-309.19,860.59,-10.143,17.289,-6.8605,0,0,0
0.275200103,-0.036588,0.86492,-0.82801,-508.68,-355.37,864.05,-10.259,17.219,-6.6536,0,0,0
0.275300103,-0.073823,0.88188,-0.80808,-464.25,-400.75,865,-10.375,17.145,-6.4427,0,0,0
0.275400103,-0.11055,0.89706,-0.78642,-418.06,-445.37,863.43,-10.491,17.067,-6.2278,0,0,0
0.275500103,-0.14741,0.91135,-0.76406,-370.39,-489.08,859.47,-10.608,16.984,-6.0087,0,0,0
0.275600103,-0.18373,0.92405,-0.7405,-321.2,-531.72,852.92,-10.725,16.898,-5.7852,0,0,0
0.275700103,-0.21992,0.93568,-0.71588,-270.31,-573.59,843.9,-10.842,16.808,-5.5573,0,0,0
0.275800103,-0.25602,0.94609,-0.69038,-218.2,-614.13,832.33,-10.96,16.713,-5.3248,0,0,0
0.275900103,-0.29187,0.95498,-0.66328,-165.12,-653.13,818.25,-11.079,16.614,-5.0876,0,0,0
0.276000103,-0.32763,0.96247,-0.63476,-111.38,-690.33,801.71,-11.197,16.51,-4.8456,0,0,0
0.276100103,-0.36318,0.96831,-0.60462,-57.475,-725.36,782.84,-11.316,16.401,-4.5988,0,0,0
0.276200103,-0.39756,0.97242,-0.57401,-3.4836,-758.28,761.76,-11.434,16.287,-4.3472,0,0,0
0.276269867,-0.41957,0.97517,-0.55541,35.352,-780.67,745.32,-11.517,16.204,-4.1687,0,0,0
0.276269867,-0.41957,0.97517,-0.55541,35.352,-780.67,745.32,-11.517,16.204,-4.1687,0,0,0
0.276369867,-0.4572,0.98255,-0.52659,91.405,-810.61,719.21,-11.635,16.081,-3.9085,0,0,0
0.276443821,-0.47659,0.97847,-0.50426,132.6,-829.61,697,-11.723,15.987,-3.7129,0,0,0
0.276533046,-0.50595,0.97906,-0.47333,184.23,-854.52,670.29,-11.828,15.869,-3.473,0,0,0
0.27662227,-0.53423,0.97807,-0.44413,235.78,-877.63,641.85,-11.933,15.746,-3.2291,0,0,0
0.27668189,-0.55235,0.97643,-0.42435,270.24,-892.07,621.83,-12.003,15.662,-3.0637,0,0,0
0.27668189,-0.55235,0.97643,-0.42435,270.24,-892.07,621.83,-12.003,15.662,-3.0637,0,0,0
0.276708657,-0.56003,0.97568,-0.41563,286.05,-898.56,612.5,-12.034,15.623,-2.9889,0,0,0
0.276735424,-0.56843,0.9749,-0.40646,301.79,-904.87,603.07,-12.065,15.584,-2.9137,0,0,0
0.276835424,-0.59825,0.97067,-0.37245,360.54,-926.93,566.39,-12.182,15.434,-2.6293,0,0,0
0.276935424,-0.62741,0.96518,-0.3378,419.18,-946.75,527.57,-12.298,15.278,-2.3397,0,0,0
0.277035424,-0.65591,0.95822,-0.30254,477.33,-964.16,486.83,-12.413,15.116,-2.0447,0,0,0
0.277135424,-0.6839,0.94966,-0.26663,534.44,-978.94,444.49,-12.527,14.947,-1.7446,0,0,0
0.277235424,-0.71077,0.93949,-0.23043,590,-990.86,400.86,-12.64,14.772,-1.4393,0,0,0
0.277335424,-0.73567,0.92842,-0.19439,644.55,-1000.2,355.69,-12.751,14.589,-1.1291,0,0,0
0.277435424,-0.75853,0.91675,-0.15861,699.99,-1007.7,307.7,-12.86,14.4,-0.81382,0,0,0
0.277535424,-0.78139,0.90336,-0.12171,755.19,-1013,257.78,-12.968,14.204,-0.49355,0,0,0
0.277608305,-0.79792,0.89259,-0.094602,794.66,-1015.2,220.57,-13.045,14.057,-0.25702,0,0,0
0.277608305,-0.79792,0.89259,-0.094602,794.66,-1015.2,220.57,-13.045,14.057,-0.25702,0,0,0
0.277708305,-0.81444,0.8751,-0.06184,849.98,-1016.7,166.74,-13.149,13.848,0.071724,0,0,0
0.277780866,-0.83487,0.86451,-0.031893,890.99,-1018.3,127.27,-13.223,13.692,0.31343,0,0,0
0.277853427,-0.84748,0.85141,-0.0042433,928.87,-1016.1,87.219,-13.296,13.532,0.55771,0,0,0
0.277864882,-0.84957,0.84935,3.53E-07,934.81,-1015.6,80.813,-13.308,13.507,0.59651,0,0,0
0.277864882,-0.84957,0.84935,3.53E-07,934.81,-1015.6,80.813,-13.308,13.507,0.59651,0,0,0
0.277964882,-0.86921,0.82992,0.038407,984.61,-1009.7,25.062,-13.406,13.279,0.93768,0,0,0
0.278064882,-0.88563,0.8096,0.07479,1032.5,-1000.9,-31.57,-13.501,13.044,1.2832,0,0,0
0.278164882,-0.90174,0.78782,0.11274,1078.9,-989.86,-88.994,-13.592,12.801,1.6331,0,0,0
0.278264882,-0.91605,0.76497,0.14975,1122.8,-976.43,-146.37,-13.68,12.55,1.9869,0,0,0
0.278364882,-0.92879,0.74135,0.18631,1165.1,-960.72,-204.34,-13.765,12.291,2.3445,0,0,0
0.278464882,-0.94046,0.71631,0.2232,1205.7,-942.83,-262.88,-13.845,12.025,2.7057,0,0,0
0.278564882,-0.94969,0.69129,0.25827,1245.2,-922.45,-322.74,-13.921,11.75,3.0704,0,0,0
0.278664882,-0.95831,0.66488,0.29376,1283.6,-899.76,-383.86,-13.993,11.468,3.4383,0,0,0
0.278764882,-0.96614,0.63698,0.32919,1320.1,-874.62,-445.48,-14.06,11.177,3.8094,0,0,0
0.278864882,-0.97253,0.60808,0.3645,1354.2,-847.26,-506.94,-14.122,10.879,4.1834,0,0,0
0.278964882,-0.9774,0.5782,0.39951,1385.5,-817.81,-567.66,-14.179,10.572,4.5601,0,0,0
0.279064882,-0.98038,0.54845,0.4321,1414.7,-785.9,-628.77,-14.231,10.258,4.939,0,0,0
0.279164882,-0.98263,0.51715,0.46523,1442.2,-751.94,-690.25,-14.276,9.9355,5.32,0,0,0
0.279264882,-0.98317,0.48497,0.49787,1467.5,-715.93,-751.55,-14.317,9.605,5.7029,0,0,0
0.279364882,-0.98188,0.4525,0.52893,1490.8,-677.78,-813.01,-14.351,9.2666,6.0874,0,0,0
0.27942631,-0.98267,0.43196,0.54948,1504.6,-653.5,-851.14,-14.368,9.0548,6.3243,0,0,0
0.279487737,-0.97887,0.41143,0.56741,1517,-628.44,-888.53,-14.384,8.84,6.5617,0,0,0
0.279587737,-0.97491,0.37725,0.59762,1534.8,-586.3,-948.49,-14.403,8.484,6.9488,0,0,0
0.279687737,-0.96667,0.34241,0.626,1549.8,-542.44,-1007.4,-14.416,8.1203,7.3366,0,0,0
0.279787737,-0.96473,0.30743,0.65612,1562.2,-496.82,-1065.4,-14.422,7.749,7.7247,0,0,0
0.279887737,-0.95158,0.27174,0.68158,1572.2,-449.72,-1122.5,-14.42,7.3702,8.1127,0,0,0
0.279987737,-0.9435,0.236,0.70901,1579.7,-401.25,-1178.4,-14.411,6.984,8.5004,0,0,0
0.280087737,-0.93283,0.19997,0.73438,1584.9,-351.23,-1233.6,-14.395,6.5906,8.8874,0,0,0
0.280187737,-0.92315,0.16525,0.75767,1588.4,-298.98,-1289.4,-14.37,6.1901,9.2734,0,0,0
0.280265942,-0.91581,0.13342,0.78042,1590.7,-257.86,-1332.8,-14.346,5.8718,9.5746,0,0,0
0.280344147,-0.89988,0.105,0.79462,1589.4,-216.45,-1372.9,-14.316,5.5494,9.8748,0,0,0
0.280444147,-0.88408,0.067602,0.81635,1585.5,-162.73,-1422.8,-14.271,5.1312,10.257,0,0,0
0.280544147,-0.86722,0.030161,0.83684,1579,-108.31,-1470.7,-14.217,4.7066,10.637,0,0,0
0.280624779,-0.85251,-5.13E-07,0.85221,1571.9,-63.989,-1507.9,-14.168,4.3597,10.941,0,0,0
0.280624779,-0.85251,-5.13E-07,0.85221,1571.9,-63.989,-1507.9,-14.168,4.3597,10.941,0,0,0
0.280654779,-0.84703,-0.010521,0.85741,1568.9,-47.151,-1521.7,-14.148,4.2297,11.054,0,0,0
0.280684779,-0.84116,-0.022058,0.86308,1565.7,-30.339,-1535.4,-14.127,4.099,11.167,0,0,0
0.280784779,-0.82126,-0.059374,0.88037,1553.4,26.031,-1579.5,-14.053,3.6599,11.539,0,0,0
0.280884779,-0.80006,-0.09674,0.89656,1538.8,82.884,-1621.7,-13.97,3.2151,11.909,0,0,0
0.280984779,-0.77762,-0.13404,0.91154,1521.8,139.94,-1661.7,-13.877,2.7649,12.274,0,0,0
0.281084779,-0.75382,-0.17127,0.92536,1502.5,196.86,-1699.3,-13.776,2.3096,12.636,0,0,0
0.281184779,-0.72886,-0.208,0.93763,1480.8,253.4,-1734.2,-13.665,1.8495,12.992,0,0,0
0.281284779,-0.7033,-0.24429,0.94826,1456.9,309.93,-1766.9,-13.546,1.3849,13.344,0,0,0
0.281384779,-0.67678,-0.28027,0.95755,1431.1,366.58,-1797.7,-13.417,0.91617,13.691,0,0,0
0.281484779,-0.64813,-0.31738,0.96612,1403.8,422.49,-1826.3,-13.278,0.44355,14.031,0,0,0
0.281584779,-0.61957,-0.35129,0.97209,1374.3,477.81,-1852.1,-13.131,-0.032576,14.366,0,0,0
0.281684779,-0.59116,-0.38542,0.97712,1342.9,533.94,-1876.8,-12.974,-0.51194,14.694,0,0,0
0.281784779,-0.56101,-0.41979,0.98095,1309.3,590.34,-1899.7,-12.808,-0.9943,15.016,0,0,0
0.281884779,-0.52988,-0.4535,0.98343,1274,646.17,-1920.2,-12.633,-1.4794,15.33,0,0,0
0.281984779,-0.49772,-0.4866,0.98447,1237,701.1,-1938.1,-12.448,-1.9667,15.638,0,0,0
0.282084779,-0.46503,-0.51862,0.98386,1198.5,755.12,-1953.6,-12.253,-2.4561,15.937,0,0,0
0.282184779,-0.43162,-0.55049,0.98223,1158.5,808.39,-1966.9,-12.05,-2.9471,16.229,0,0,0
0.282284779,-0.39797,-0.58072,0.97874,1116.6,861.18,-1977.8,-11.837,-3.4393,16.513,0,0,0
0.282384779,-0.36377,-0.61035,0.97394,1073.3,913.64,-1986.9,-11.615,-3.9325,16.787,0,0,0
0.282484779,-0.32869,-0.63928,0.96778,1028.6,965.37,-1993.9,-11.384,-4.4264,17.053,0,0,0
0.282584779,-0.29299,-0.66746,0.96024,982.7,1015.9,-1998.6,-11.143,-4.9205,17.31,0,0,0
0.282684779,-0.25672,-0.69483,0.9513,935.91,1065,-2000.9,-10.894,-5.4144,17.558,0,0,0
0.282784779,-0.22035,-0.72083,0.94087,888.22,1112.6,-2000.8,-10.636,-5.9079,17.796,0,0,0
0.282884779,-0.18353,-0.74608,0.92933,839.68,1159,-1998.7,-10.369,-6.4005,18.024,0,0,0
0.282984779,-0.14706,-0.76999,0.91576,789.71,1204.3,-1994.1,-10.093,-6.8918,18.241,0,0,0
0.283084779,-0.11024,-0.7926,0.90106,738.66,1248.9,-1987.5,-9.8095,-7.3816,18.449,0,0,0
0.283184779,-0.072852,-0.81394,0.88576,686.75,1292.2,-1979,-9.517,-7.8693,18.646,0,0,0
0.283284779,-0.035261,-0.83453,0.86873,634.31,1334,-1968.3,-9.2164,-8.3548,18.831,0,0,0
0.283377783,-5.43E-07,-0.8528,0.85129,585.41,1371.3,-1956.7,-8.9295,-8.8039,18.994,0,0,0
0.283377783,-5.43E-07,-0.8528,0.85129,585.41,1371.3,-1956.7,-8.9295,-8.8039,18.994,0,0,0
0.283407783,0.010334,-0.85745,0.8471,569.13,1383.3,-1952.4,-8.8355,-8.9482,19.045,0,0,0
0.283437783,0.021796,-0.86293,0.8409,552.95,1395.1,-1948,-8.7408,-9.0923,19.094,0,0,0
0.283537783,0.05914,-0.8803,0.82092,498.64,1433.4,-1932.1,-8.4201,-9.5702,19.252,0,0,0
0.283637783,0.096607,-0.89642,0.79966,443.87,1470.2,-1914.1,-8.0917,-10.045,19.398,0,0,0
0.283737783,0.13398,-0.91131,0.77712,388.89,1505.2,-1894.1,-7.7559,-10.515,19.532,0,0,0
0.283837783,0.17127,-0.92503,0.75323,333.95,1538.4,-1872.3,-7.4128,-10.981,19.655,0,0,0
0.283937783,0.20817,-0.9373,0.72817,279.26,1569.5,-1848.8,-7.0628,-11.442,19.765,0,0,0
0.284037783,0.24455,-0.94803,0.70253,224.64,1599,-1823.6,-6.7061,-11.898,19.864,0,0,0
0.284137783,0.28085,-0.95726,0.67561,169.92,1626.8,-1796.7,-6.3429,-12.349,19.95,0,0,0
0.284237783,0.31615,-0.96516,0.64858,114.85,1653.1,-1768,-5.9735,-12.794,20.024,0,0,0
0.284337783,0.35142,-0.97164,0.62016,59.491,1677.8,-1737.3,-5.598,-13.232,20.085,0,0,0
0.284437783,0.3861,-0.97681,0.59058,4.2343,1700.8,-1705,-5.2167,-13.664,20.134,0,0,0
0.284537783,0.41977,-0.98021,0.56025,-51.021,1722.3,-1671.3,-4.8299,-14.09,20.17,0,0,0
0.284637783,0.44993,-0.9802,0.52977,-107.88,1743.8,-1635.9,-4.4377,-14.508,20.193,0,0,0
0.284717303,0.48065,-0.98494,0.50376,-152.82,1760.5,-1607.6,-4.122,-14.836,20.203,0,0,0
0.284796823,0.50622,-0.98422,0.47796,-196.08,1773.3,-1577.3,-3.8032,-15.158,20.204,0,0,0
0.284896823,0.53809,-0.983,0.44464,-250,1787.9,-1537.9,-3.3982,-15.556,20.194,0,0,0
0.284996823,0.56926,-0.98028,0.41088,-303.21,1800.6,-1497.4,-2.989,-15.946,20.171,0,0,0
0.285096823,0.59979,-0.97608,0.37629,-355.52,1811.4,-1455.9,-2.5758,-16.328,20.135,0,0,0
0.285196823,0.62927,-0.9704,0.34132,-406.71,1820.3,-1413.6,-2.1589,-16.7,20.087,0,0,0
0.285296823,0.65764,-0.96346,0.30598,-457.07,1827.4,-1370.3,-1.7388,-17.064,20.025,0,0,0
0.285396823,0.68508,-0.95492,0.26995,-506.8,1832.9,-1326.1,-1.3156,-17.417,19.951,0,0,0
0.285496823,0.71131,-0.94559,0.23415,-556.19,1836.6,-1280.4,-0.88966,-17.761,19.864,0,0,0
0.285596823,0.73688,-0.93464,0.19746,-605.03,1838.5,-1233.5,-0.4613,-18.095,19.765,0,0,0
0.285696823,0.76117,-0.92208,0.16075,-653,1838.6,-1185.6,-0.030803,-18.419,19.652,0,0,0
0.285796823,0.78388,-0.90811,0.12427,-700.38,1837.2,-1136.8,0.40151,-18.732,19.527,0,0,0
0.285896823,0.80214,-0.8921,0.090996,-749.14,1834.6,-1085.5,0.83539,-19.034,19.39,0,0,0
0.285973874,0.82368,-0.88055,0.057929,-786.93,1832.8,-1045.9,1.1707,-19.259,19.275,0,0,0
0.286050926,0.83895,-0.86809,0.028478,-821.21,1827.8,-1006.6,1.5067,-19.478,19.153,0,0,0
0.28612722,0.85373,-0.85381,-4.95E-07,-854.53,1822,-967.47,1.8398,-19.687,19.024,0,0,0
0.28612722,0.85373,-0.85381,-4.95E-07,-854.53,1822,-967.47,1.8398,-19.687,19.024,0,0,0
0.28622722,0.87229,-0.83391,-0.039522,-896.53,1813.1,-916.58,2.2767,-19.952,18.845,0,0,0
0.28632722,0.88913,-0.81434,-0.076352,-937.27,1802.6,-865.31,2.7137,-20.205,18.654,0,0,0
0.28642722,0.90482,-0.79235,-0.11356,-977.2,1790.3,-813.11,3.1504,-20.446,18.451,0,0,0
0.28652722,0.91937,-0.76947,-0.15079,-1015.8,1776.7,-760.92,3.5866,-20.675,18.237,0,0,0
0.28662722,0.93246,-0.74534,-0.18838,-1053,1761.8,-708.82,4.0219,-20.892,18.01,0,0,0
0.28672722,0.94407,-0.72032,-0.22528,-1088.6,1745.6,-656.91,4.456,-21.096,17.772,0,0,0
0.28682722,0.95479,-0.69424,-0.26179,-1123.1,1728,-604.93,4.8885,-21.287,17.523,0,0,0
0.28692722,0.9638,-0.66755,-0.29741,-1156.2,1708.5,-552.33,5.3192,-21.466,17.263,0,0,0
0.28702722,0.97142,-0.63953,-0.33249,-1188.4,1687.6,-499.24,5.7478,-21.632,16.992,0,0,0
0.28712722,0.9777,-0.61051,-0.36758,-1219.3,1665.4,-446.08,6.1738,-21.785,16.71,0,0,0
0.28722722,0.98257,-0.58047,-0.40246,-1248.9,1642.1,-393.23,6.5971,-21.925,16.418,0,0,0
